Company,QueryID,SubQueryID,Relation ID,IsFK,ParentTableID,ChildTableID,JoinType,SystemFlag,SysRevID,SysRowID
,zAlcBatchIDAlloc_VN,6f679a2a-4bf8-432a-9bc8-f03e72b4e7b7,bd751a4a-c9a3-402a-82e5-f0bf9bb4e7b7,TRUE,AlcBatch,GLBook,Inner,TRUE,278408069,79d78d66-7332-4998-bca7-b25a00df7630
,zAP_CFORM_IN,9c05fb5a-d6c5-4778-adb3-445bf0864412,4cdc3588-81a6-4a53-a4f2-d4b55a874412,TRUE,Vendor,APInvHed,Inner,TRUE,278408070,147984cf-d3cf-4975-82b3-b25a00df7630
,zAP_CFORM_IN,9c05fb5a-d6c5-4778-adb3-445bf0864412,bbe87d05-360e-4b36-82cb-f4035b874412,TRUE,APInvHed,APInvTax,Inner,TRUE,278408071,69579ea6-6a22-455b-acb1-b25a00df7630
,zAPBankingRefTracker,86b814f8-f003-464e-bfae-c16f5982b718,b0758b1a-4717-4cc7-aac7-5e4edc1f4233,TRUE,Vendor,APInvHed,Inner,TRUE,278408072,36c39471-4490-42b9-b5d3-b25a00df7630
,zAPCheckDtl,d814630e-123a-4216-9774-ad01e4b7411a,72a08723-3a97-4325-888d-6a2c08b8411a,FALSE,APTran,BankAcct,Inner,TRUE,278408073,93a1190c-9b01-4ea4-9e0d-b25a00df7630
,zAPCheckDtl,d814630e-123a-4216-9774-ad01e4b7411a,69267414-e522-4dce-b1ce-bce886ed6acd,TRUE,APTran,APInvHed,LeftOuter,TRUE,278408074,9e11c051-174c-4327-bc13-b25a00df7630
,zAPCheckDtl_NO,0bc0a101-4cca-48f1-a95f-8f7a9fa7f94c,d6032172-1dd0-4916-a569-609f42a8f94c,FALSE,APTran,BankAcct,Inner,TRUE,278408075,d3d54261-4d53-4ecc-9d8a-b25a00df7630
,zAPCheckDtl_NO,0bc0a101-4cca-48f1-a95f-8f7a9fa7f94c,9b3dda76-643c-47c4-a136-991994ce75c2,FALSE,APTran,UDCodes,LeftOuter,TRUE,278408076,b0adb5aa-b715-4b2f-b6e6-b25a00df7630
,zAPCheckHead,576745af-fd94-4d69-ac94-480056b8411a,aaf7a84f-4a1b-4b50-ba46-02297c4a39f6,FALSE,CheckHed,BankBatch,LeftOuter,TRUE,278408077,72abaf6b-cc9e-483d-8712-b25a00df7630
,zAPCheckHead,576745af-fd94-4d69-ac94-480056b8411a,7028df49-4b73-4227-b181-9e8a7bb8411a,FALSE,CheckHed,BankAcct,Inner,TRUE,278408078,8f693fc3-0c8b-45ca-a0e5-b25a00df7630
,zAPCheckHead,576745af-fd94-4d69-ac94-480056b8411a,bc33d860-a5a1-4980-878c-afb17bb8411a,FALSE,CheckHed,Vendor,LeftOuter,TRUE,278408079,4ae37c96-1dee-40a9-a931-b25a00df7630
,zAPCheckHead_MX,576745af-fd94-4d69-ac94-480056b8411a,aaf7a84f-4a1b-4b50-ba46-02297c4a39f6,FALSE,CheckHed,BankBatch,LeftOuter,TRUE,278408080,49c997e4-8af5-4ec1-95c7-b25a00df7630
,zAPCheckHead_MX,576745af-fd94-4d69-ac94-480056b8411a,6aa5f4d4-7a50-4d04-aaa3-045925b680c3,FALSE,PayMethod,UDCodes,Inner,TRUE,278408081,d2b33813-35f6-4d87-83d3-b25a00df7630
,zAPCheckHead_MX,576745af-fd94-4d69-ac94-480056b8411a,7028df49-4b73-4227-b181-9e8a7bb8411a,FALSE,CheckHed,BankAcct,Inner,TRUE,278408082,dab8fd7a-665d-4a85-a9ce-b25a00df7630
,zAPCheckHead_MX,576745af-fd94-4d69-ac94-480056b8411a,bc33d860-a5a1-4980-878c-afb17bb8411a,FALSE,CheckHed,Vendor,LeftOuter,TRUE,278408083,aea7d836-d350-4ce0-9621-b25a00df7630
,zAPCheckHead_MX,576745af-fd94-4d69-ac94-480056b8411a,1dd7b0cb-16a8-47bf-bbc0-b62a6f59c599,TRUE,PayMethod,CheckHed,Inner,TRUE,278408084,8a5be2e1-b7ee-4a6b-b5cf-b25a00df7630
,zAPCheckHead_NO,ead461c2-8f2b-46fa-a130-399b9ba6f94c,1e421dc1-cb89-4104-99e0-9ba776a7f94c,FALSE,CheckHed,Vendor,LeftOuter,TRUE,278408085,e9b13743-e842-4a1f-af36-b25a00df7630
,zAPCheckHead_NO,ead461c2-8f2b-46fa-a130-399b9ba6f94c,717c0f78-63c2-473d-a348-9ba776a7f94c,FALSE,CheckHed,BankAcct,Inner,TRUE,278408086,822c9629-d4dd-4c35-a37a-b25a00df7630
,zAPDetractionTaxes_PE,b248aed7-94b5-443f-803d-1af10ffb6886,a6c1c598-4118-4891-8cd5-715381fb6886,TRUE,APInvHed,Vendor,Inner,TRUE,278408087,94ed8aa9-ea31-48c9-a174-b25a00df7630
,zAPInvDtl,9657f92b-4918-45e3-83dd-2df0e1b8411a,8192b852-0d90-46ec-81df-12adf8b8411a,FALSE,APInvDtl,APInvHed,Inner,TRUE,278408088,5bc4cba7-ebad-4e32-9f18-b25a00df7630
,zAPLegalNumber_TH,ab0a17a9-74ef-4af2-9dda-8b5855760813,b462471a-d072-4274-8308-41d7d79fb833,FALSE,LegalNumHistory_Voided,LegalNumCnfg_Voided,Inner,TRUE,278408089,ef79b9e7-881f-453a-ac06-b25a00df7630
,zAPLegalNumber_TH,ab0a17a9-74ef-4af2-9dda-8b5855760813,f497939d-cdb5-4339-8422-4e030c53628f,FALSE,LegalNumHistory_Voided,APInvHed_Voided,Inner,TRUE,278408090,b9ae8db9-1b3e-4db9-9be5-b25a00df7630
,zAPLegalNumber_TH,ab0a17a9-74ef-4af2-9dda-8b5855760813,6a867910-805b-4e68-97a9-94aa2090cc54,TRUE,APInvHed_Voided,Vendor_Voided,Inner,TRUE,278408091,ffbb0640-c02a-4bf4-be4e-b25a00df7630
,zAPLegalNumber_TH,ece83671-9f2b-4bfc-8e0f-da132e046712,50000fae-b507-478a-8976-65a285dee89b,FALSE,LegalNumHistory,APInvHed,RightOuter,TRUE,278408092,f23f6b06-ed3f-491b-a65f-b25a00df7630
,zAPLegalNumber_TH,ece83671-9f2b-4bfc-8e0f-da132e046712,710a385c-acc4-4a84-b838-d229b509c170,FALSE,LegalNumCnfg,LegalNumHistory,RightOuter,TRUE,278408093,ef88ee68-e0d2-44d9-ab0d-b25a00df7630
,zAPLegalNumber_TH,ece83671-9f2b-4bfc-8e0f-da132e046712,14235794-4d0f-42c6-94d8-e14cb543980d,TRUE,APInvHed,Vendor,Inner,TRUE,278408094,1e5dd255-4e7e-48e0-a90e-b25a00df7630
,zAPSearchByDUA_PE,27e35f5e-615f-4e8c-bdf0-de676ed36c86,e35bcb2a-0fb3-4f2f-b840-15ce06ceeb07,TRUE,APInvHed,Vendor,LeftOuter,TRUE,278408095,8279c5a9-4369-470a-811c-b25a00df7630
,zAPWithholdingCertDash_PE,693bffe3-1271-4b54-a8a5-4785079b6b86,08455705-808c-4681-9cfb-cf9a049d6b86,FALSE,TaxTran,APInvHed,Inner,TRUE,278408096,a83a24b0-330e-473c-aed9-b25a00df7630
,zAPWithholdingCertDash_PE,693bffe3-1271-4b54-a8a5-4785079b6b86,557731c9-1e63-4541-82a5-f1e8049d6b86,FALSE,APTran,TaxTran,Inner,TRUE,278408097,f5bf047e-0731-431e-a2b1-b25a00df7630
,zAPWithholdingCertDash_PE,693bffe3-1271-4b54-a8a5-4785079b6b86,c98c18d8-45d5-45ac-bc1d-f1e8049d6b86,TRUE,APInvHed,Vendor,Inner,TRUE,278408098,6f93465e-6b82-4bac-8a6c-b25a00df7630
,zAPWithholdingCertDash_PE,693bffe3-1271-4b54-a8a5-4785079b6b86,ba0e7960-9f0f-4a1c-bd67-f1e8049d6b86,TRUE,CheckHed,APTran,Inner,TRUE,278408099,d6dc8e5f-0cae-4983-8ff1-b25a00df7630
,zAR_CFORM_IN,a4d3884e-054b-41fd-87cd-c4b257c54412,07771f3c-1384-46d7-865b-84b0e4c54412,TRUE,InvcTax,InvcHead,Inner,TRUE,278408100,ae82c04f-2fda-41db-9899-b25a00df7630
,zAR_CFORM_IN,a4d3884e-054b-41fd-87cd-c4b257c54412,74da5b21-01e7-46cc-a869-84b0e4c54412,TRUE,InvcHead,Customer,Inner,TRUE,278408101,6b13b5da-7daa-4af5-9115-b25a00df7630
,zARBankingRefTracker,86b814f8-f003-464e-bfae-c16f5982b718,e7f81a73-ef1a-4b4d-b9fa-5f21289642ba,TRUE,Customer,InvcHead,Inner,TRUE,278408102,213fcd52-9abc-4d8b-959f-b25a00df7630
,zARDetractionTaxes_PE,0a74fc04-9d43-4260-8721-e4d4cc170a87,003ec7cd-7c20-44a0-9e9e-e449f0180a87,TRUE,InvcHead,Customer,Inner,TRUE,278408103,04aa4085-be57-4884-9ec1-b25a00df7630
,zARLegalNumber_TH,ab0a17a9-74ef-4af2-9dda-8b5855760813,b462471a-d072-4274-8308-41d7d79fb833,FALSE,LegalNumHistory_Voided,LegalNumCnfg_Voided,Inner,TRUE,278408104,c7e84f44-dc8c-4715-ac85-b25a00df7630
,zARLegalNumber_TH,ab0a17a9-74ef-4af2-9dda-8b5855760813,70fae569-dbfc-4201-84aa-af888c0ff45f,TRUE,InvcHead_Voided,Customer_Voided,Inner,TRUE,278408105,6775eec4-13e0-4d35-bd89-b25a00df7630
,zARLegalNumber_TH,ab0a17a9-74ef-4af2-9dda-8b5855760813,d726f41d-9ee3-4422-ac68-f39ee14de597,FALSE,InvcHead_Voided,LegalNumHistory_Voided,Inner,TRUE,278408106,129f84a4-fffe-45aa-bdba-b25a00df7630
,zARLegalNumber_TH,ece83671-9f2b-4bfc-8e0f-da132e046712,22a450b3-059a-44bf-8a39-0c6a4a1c7fe2,FALSE,InvcHead,LegalNumHistory,LeftOuter,TRUE,278408107,9179c401-178a-477f-be4f-b25a00df7630
,zARLegalNumber_TH,ece83671-9f2b-4bfc-8e0f-da132e046712,1ca710fc-aa94-4e66-971a-4c785efac752,TRUE,InvcHead,Customer,Inner,TRUE,278408108,ab03054c-c546-47fd-8181-b25a00df7630
,zARLegalNumber_TH,ece83671-9f2b-4bfc-8e0f-da132e046712,710a385c-acc4-4a84-b838-d229b509c170,FALSE,LegalNumCnfg,LegalNumHistory,RightOuter,TRUE,278408109,4fc4dee6-bffb-4fc4-a00a-b25a00df7630
,zBankAcctQSearch,bc726824-d99b-4385-a447-a991248b4ea6,88940ee3-ee38-4b95-8e4a-5f4d24cf47e7,TRUE,Partner,BankAcct,Inner,TRUE,278408110,b51eea69-f673-434d-adbb-b25a00df7630
,zBOEDashboard_PE,95f6c37a-5049-41f6-ae37-40b00d4b5286,b35c6098-0b16-4476-a4d3-27fab74d5286,TRUE,InvcHead,Customer,Inner,TRUE,278408111,c371e945-d6ae-4c33-ad9a-b25a00df7630
,zBuyToOrderTracker,1689cf8c-21b7-4c9b-8c2f-7852a7ba411a,6e99976d-ff56-4605-8e85-81c9b9ba411a,FALSE,OrderRel,PORel,LeftOuter,TRUE,278408112,bcbfefe4-7ed5-4975-9301-b25a00df7630
,zBuyToOrderTracker,1689cf8c-21b7-4c9b-8c2f-7852a7ba411a,bbf4aa56-1aed-4928-96b9-81c9b9ba411a,TRUE,OrderDtl,OrderRel,Inner,TRUE,278408113,9b050a93-1439-4e7a-8bda-b25a00df7630
,zBuyToOrderTracker,1689cf8c-21b7-4c9b-8c2f-7852a7ba411a,21dad668-4d74-4298-9f61-81c9b9ba411a,TRUE,OrderHed,Customer,Inner,TRUE,278408114,664ce09e-4deb-488e-82cc-b25a00df7630
,zBuyToOrderTracker,1689cf8c-21b7-4c9b-8c2f-7852a7ba411a,2a771e58-ef7f-40c6-9fb2-81c9b9ba411a,TRUE,OrderHed,OrderDtl,Inner,TRUE,278408115,8057f3c5-a176-47a1-9303-b25a00df7630
,zBuyToOrderTracker,1689cf8c-21b7-4c9b-8c2f-7852a7ba411a,c2e79435-cae3-45dc-bce0-81c9b9ba411a,TRUE,PORel,PODetail,LeftOuter,TRUE,278408116,4065c5d0-e0fe-45a3-978c-b25a00df7630
,zCancellationStatus_MX,946b4e6b-54f9-4fd8-ab0d-7c7085e1308c,604811c6-df18-4805-b8df-360cb66848e8,FALSE,InvcHead,InvcHeadCancellation,LeftOuter,TRUE,278408117,fd93c8e5-d93d-4fb8-b56a-b25a00df7630
,zCancellationStatus_MX,946b4e6b-54f9-4fd8-ab0d-7c7085e1308c,d80c0449-27df-4bb6-b39c-61ccadd09884,TRUE,InvcHeadCancellation,InvcGrp,LeftOuter,TRUE,278408118,42d83bf2-26be-46f4-a806-b25a00df7630
,zCancellationStatus_MX,946b4e6b-54f9-4fd8-ab0d-7c7085e1308c,ce13276e-b46d-4aab-89ae-8fd6d6a62e9d,FALSE,MXInvcHeadCancellation,InvcHead,Inner,TRUE,278408119,34367df4-fea4-4699-8228-b25a00df7630
,zCancellationStatus_MX,946b4e6b-54f9-4fd8-ab0d-7c7085e1308c,a7682280-42ea-46f7-80b0-b6ef724898a2,TRUE,InvcHead,Customer,Inner,TRUE,278408120,8f2b5469-4e12-42b0-849b-b25a00df7630
,zCashDtl,28f3f94b-16f3-4fd8-ba95-c5996c102393,04fc928c-3992-47b9-a96f-37aabb102393,FALSE,CashDtl,TranGLC,LeftOuter,TRUE,278408121,5007a848-2780-4305-8698-b25a00df7630
,zCashHead,b3a9862d-b855-46fe-b9c1-a1cd0cbb411a,cb2a8776-8af7-4322-b669-1fea24bb411a,FALSE,CashHead,TranGLC,LeftOuter,TRUE,278408122,09b8949d-1255-42a5-8255-b25a00df7630
,zCashHead,b3a9862d-b855-46fe-b9c1-a1cd0cbb411a,fe2712a6-059e-48a3-b8fe-f29ada650e2e,FALSE,CashHead,BankBatch,LeftOuter,TRUE,278408123,a1a16e1c-28cd-4d2d-b720-b25a00df7630
,zCashHead_AU,76811fba-b165-474e-9433-c5846eacf84c,00d2eefb-0f51-410d-9501-a32bd2acf84c,FALSE,CashHead,TranGLC,LeftOuter,TRUE,278408124,a7e84ab4-b2ef-49e3-a317-b25a00df7630
,zCashHead_NZ,6aa5d8a2-5e74-408d-b968-ceed5b83ff4c,99260e4f-2903-432f-8056-60265d83ff4c,FALSE,CashHead,TranGLC,LeftOuter,TRUE,278408125,01686ca9-9e8c-4a1a-a71b-b25a00df7630
,zCashOnHand_VN,ea264763-4f57-44d4-9569-7b7102f02fba,f9fc28a0-6073-452b-9b3e-54b75bf02fba,TRUE,PCashDoc,Currency,LeftOuter,TRUE,278408126,48e49638-67d7-4eae-b95d-b25a00df7630
,zCashOnHand_VN,ea264763-4f57-44d4-9569-7b7102f02fba,a4f1166e-d69d-4448-9926-65de5bf02fba,FALSE,PCashBal,PCashDoc,LeftOuter,TRUE,278408127,e304ca57-aad5-4e8a-85f4-b25a00df7630
,zCashOnHand_VN,ea264763-4f57-44d4-9569-7b7102f02fba,89cb3ab6-04db-4701-aad9-65de5bf02fba,FALSE,PCashDesk,PCashBal2,LeftOuter,TRUE,278408128,fd1134b9-01d0-48fd-8bbe-b25a00df7630
,zCashOnHand_VN,ea264763-4f57-44d4-9569-7b7102f02fba,f17fcd19-0610-41a3-b241-65de5bf02fba,FALSE,PCashDoc,PatchFld,LeftOuter,TRUE,278408129,a99f10c3-c8a4-4b85-8a7b-b25a00df7630
,zCashOnHand_VN,ea264763-4f57-44d4-9569-7b7102f02fba,789a928f-8451-4f0f-b5d4-65de5bf02fba,FALSE,PCashDesk,PCashBal,LeftOuter,TRUE,278408130,b7174dd2-31af-4142-b5c7-b25a00df7630
,zContactAttrib,31e84ac5-dd97-4cea-ab05-1e5675bb411a,575afbdd-07ee-4ef9-8616-5a4288bb411a,FALSE,CustCnt,CustCnAttr,Inner,TRUE,278408131,0303fd0c-8b75-428d-951f-b25a00df7630
,zContactAttrib,31e84ac5-dd97-4cea-ab05-1e5675bb411a,0aa0d8e3-aaee-42e3-a82b-5a4288bb411a,FALSE,Customer,CustCnt,Inner,TRUE,278408132,bde02f20-a17b-4f88-9060-b25a00df7630
,zContactTracker01,07f143e8-9f3f-4116-bc2c-732a9dbb411a,ceb13939-4bcf-4ec3-811e-797fb6bb411a,FALSE,CustCnt,ShipTo,Inner,TRUE,278408133,10244942-b14d-4ed8-87ca-b25a00df7630
,zContactTracker01,07f143e8-9f3f-4116-bc2c-732a9dbb411a,1deb18c7-8b1f-4120-9515-797fb6bb411a,FALSE,CustCnt,RoleCd,LeftOuter,TRUE,278408134,4e342986-8294-4c79-9a53-b25a00df7630
,zContactTracker01,07f143e8-9f3f-4116-bc2c-732a9dbb411a,7b7c099b-efdd-4058-b39f-797fb6bb411a,FALSE,CustCnt,Customer,Inner,TRUE,278408135,cbaeb4cb-e7cc-46a1-b616-b25a00df7630
,zContracts,8d0cae2f-c405-4965-9b3d-d0bfd9bb411a,01e2bf15-1021-4fad-9903-ba1b0cbc411a,FALSE,FSContHd,FSContDt,Inner,TRUE,278408136,ce35bcad-5964-445a-bfa4-b25a00df7630
,zContracts,8d0cae2f-c405-4965-9b3d-d0bfd9bb411a,27bf9444-d8f3-4bf2-b0d9-ba1b0cbc411a,FALSE,FSContHd,CustCnt,LeftOuter,TRUE,278408137,ff497a12-18fc-4d21-8bf6-b25a00df7630
,zContracts,8d0cae2f-c405-4965-9b3d-d0bfd9bb411a,a2a61c4d-df1d-4d9b-b4ae-ba1b0cbc411a,FALSE,FSContHd,FSContCd,Inner,TRUE,278408138,76247184-b3ac-47cc-a4d5-b25a00df7630
,zContracts,8d0cae2f-c405-4965-9b3d-d0bfd9bb411a,57ef5065-9771-4ca2-b4f7-ba1b0cbc411a,FALSE,FSContHd,Customer,Inner,TRUE,278408139,908772f5-672c-49d9-930a-b25a00df7630
,zContracts,8d0cae2f-c405-4965-9b3d-d0bfd9bb411a,91bec92f-ee5d-4c39-acea-cb420cbc411a,FALSE,FSContHd,ShipTo,Inner,TRUE,278408140,b1ccc042-1e97-464b-8daf-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,b07267b3-a5fd-48f1-bab1-07cb49814940,FALSE,OrderRel,Customer,Inner,TRUE,278408141,981a2d41-8176-4de2-b1ce-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,7b790617-bceb-407e-8147-1d1ac79789c3,FALSE,OrderRel,OrderDtl,Inner,TRUE,278408142,1b277483-724c-449e-877b-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,0e45d281-757f-48fd-8a16-6b5a36a93e29,TRUE,OrderHed,ShipTo,Inner,TRUE,278408143,705b84be-6546-41fe-8118-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,d26c282e-9111-4de9-ab5a-6b8b7e491ea3,FALSE,OrderRel,OrderHed,Inner,TRUE,278408144,63bc25fd-fb02-478d-a53a-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,8a16e612-af22-485b-80b4-7359fee02a61,FALSE,Customer,OrderHed,Inner,TRUE,278408145,1c0e4d53-fdf5-4c36-b2e7-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,19e00117-5294-4411-b903-7dcd862e91a3,FALSE,PlantConfCtrl,ProdCal,LeftOuter,TRUE,278408146,a36750c7-478d-4684-b6b7-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,aed74b14-e750-4230-9d7c-9ae1a362b6dd,FALSE,OrderDtl,OrderHed,Inner,TRUE,278408147,8bd9cfe4-1179-4933-a693-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,c5dd560f-2163-403f-9450-9e8eafe85cd7,FALSE,Customer,OrderDtl,Inner,TRUE,278408148,180104cf-801e-49c2-abbe-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,98ac766c-f138-4e06-b530-b968d317d1d7,FALSE,ProdCalDay,OrderRel,RightOuter,TRUE,278408149,05b96435-455c-4f6b-b587-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,bcaedca1-e845-4d8c-9b59-ba986de44d9c,FALSE,PlantConfCtrl,OrderRel,Inner,TRUE,278408150,b657aaa3-e41c-4601-ba3e-b25a00df7630
,zCorrectShipByDates,b1cc5887-6580-4459-84cc-cf8a2062aa72,6f017ec3-1674-4f34-aaea-eb496b298988,FALSE,ProdCal,ProdCalDay,Inner,TRUE,278408151,ea584197-850e-40fb-8a6e-b25a00df7630
,zCRM-ActivityContacts,d6a6c761-d973-4aa1-ace9-7fafe0b06baf,667ec529-ab6a-4a54-8c57-1de39bbe8318,TRUE,PerConLnk,PerCon,Inner,TRUE,278408152,7560c4a2-8d57-4d4c-8f6b-b25a00df7630
,zCRM-Actvities,1f89662b-f530-4d4a-bcb4-6f753ef25aac,b960aad2-8c79-469f-bfba-4c2bb2a20415,FALSE,Calls,SalesRep,LeftOuter,TRUE,278408153,c50abd21-df93-441b-b65e-b25a00df7630
,zCRM-Actvities,1f89662b-f530-4d4a-bcb4-6f753ef25aac,375d60ce-df72-4ebb-abec-da5adca7710c,FALSE,Calls,PerCon,LeftOuter,TRUE,278408154,d1513eba-657f-46a0-98eb-b25a00df7630
,zCRM-Actvities,1f89662b-f530-4d4a-bcb4-6f753ef25aac,dda4197e-afa4-4c95-9484-f4c77f28e981,FALSE,Calls,ShipTo,LeftOuter,TRUE,278408155,d7b94159-fc4a-4163-addb-b25a00df7630
,zCRM-Actvities,1f89662b-f530-4d4a-bcb4-6f753ef25aac,fd8c7bc4-63dc-4d2f-aea2-f7a67dec4157,FALSE,Calls,Customer,LeftOuter,TRUE,278408156,e167a597-e5ab-4c9a-9a4f-b25a00df7630
,zCRM-Actvities,51791f1d-697f-4722-a92f-8ea3854148ac,afb2aaff-425b-4bc0-87e6-926427347207,TRUE,CRMCall,CallType,LeftOuter,TRUE,278408157,60973624-9dd0-4a10-b9d7-b25a00df7630
,zCRM-Actvities,ea1ef34a-ee6b-4b7a-bc83-deba156fa4f0,b51dbb5e-e88f-4aa7-ad83-342e57476fa1,TRUE,Task,TaskType,Inner,TRUE,278408158,6dbb2257-cf37-4f73-93d2-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,5c9dc4dd-49e8-4bf2-8719-59552c6ba4f0,FALSE,XFileAttch,QuoteDtl,LeftOuter,TRUE,278408159,3160e509-b66a-40f8-ab35-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,ad71c5fd-df78-4afb-8998-59552c6ba4f0,FALSE,XFileAttch,MktgPub,LeftOuter,TRUE,278408160,e7b61e3e-9b51-42c6-89b2-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,26b386e7-438d-4f9a-8e83-59552c6ba4f0,TRUE,XFileAttch,XFileRef,LeftOuter,TRUE,278408161,a1f83076-dcd8-4f29-9c19-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,724dc7aa-8ffd-4621-9080-59552c6ba4f0,FALSE,XFileAttch,PerCon,LeftOuter,TRUE,278408162,43898bc6-47e0-4e64-a6db-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,448a64a6-fda3-46e4-95f9-59552c6ba4f0,FALSE,XFileAttch,Part,LeftOuter,TRUE,278408163,05fc4670-c5ef-4269-845f-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,ff1c2e02-00e9-4d1f-a554-59552c6ba4f0,FALSE,XFileAttch,ShipTo,LeftOuter,TRUE,278408164,358e7936-aaaa-4b8e-a99e-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,dae7def8-ddcd-44c3-a5fd-59552c6ba4f0,FALSE,XFileAttch,CRMCall,LeftOuter,TRUE,278408165,96d28e2c-8c40-4d73-8dfd-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,3bd5444a-2086-403d-b426-59552c6ba4f0,FALSE,XFileAttch,CRMComp,LeftOuter,TRUE,278408166,edbaf809-c000-40be-850e-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,cfd01e4b-ec98-42e1-b6db-59552c6ba4f0,FALSE,XFileAttch,Customer,LeftOuter,TRUE,278408167,d473b68d-bb06-420d-bced-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,1cf2aecd-2301-47b7-b8b8-59552c6ba4f0,FALSE,XFileAttch,HDCase,LeftOuter,TRUE,278408168,4bfe628c-2204-42f4-8539-b25a00df7630
,zCRM-Attachments,9dbd98f2-b791-4c69-a406-571cf36aa4f0,e9ff00d9-ee99-4269-bf9f-59552c6ba4f0,FALSE,XFileAttch,QuoteHed,LeftOuter,TRUE,278408169,319b2157-d212-46c1-95d9-b25a00df7630
,zCRM-Calls,131bc81d-c62e-43e2-9fc0-da3d956ba4f0,45e1f357-a3c8-44eb-bc1e-10456fac61db,FALSE,CRMCall,ShipTo,LeftOuter,TRUE,278408170,9817bbc2-bbb0-465d-a74c-b25a00df7630
,zCRM-Calls,131bc81d-c62e-43e2-9fc0-da3d956ba4f0,4efcb5ca-a602-45d8-9e14-1ba3e866eae9,FALSE,CRMCall,SalesRep,LeftOuter,TRUE,278408171,86544b18-9561-4756-80dc-b25a00df7630
,zCRM-Calls,131bc81d-c62e-43e2-9fc0-da3d956ba4f0,98900898-27e5-405a-9b04-2757a377d28a,TRUE,CRMCall,Customer,LeftOuter,TRUE,278408172,7dfbc457-13eb-459f-b149-b25a00df7630
,zCRM-Calls,131bc81d-c62e-43e2-9fc0-da3d956ba4f0,bc0073ae-ff83-456e-a032-37a0976ba4f0,FALSE,CustCnt,PerCon,LeftOuter,TRUE,278408173,8f4d83d0-e63e-49b6-b84d-b25a00df7630
,zCRM-Calls,131bc81d-c62e-43e2-9fc0-da3d956ba4f0,a415c137-3c3b-46f3-bfb7-37a0976ba4f0,FALSE,CRMCall,CustCnt,LeftOuter,TRUE,278408174,5080b6e7-2028-436f-9568-b25a00df7630
,zCRM-Calls,131bc81d-c62e-43e2-9fc0-da3d956ba4f0,86864d6f-6ada-48fc-adbd-96ea77dc0622,TRUE,CRMCall,CallType,LeftOuter,TRUE,278408175,bbcf25de-cc94-4daf-9004-b25a00df7630
,zCRM-CaseOtherContacts,d17331f7-fc54-4a17-801e-5b4fe655507b,351fec6a-bfd6-46ab-a751-bebbcbf8f203,FALSE,HDCase,PerConLnk,Inner,TRUE,278408176,f93b82cc-b038-4b62-adf4-b25a00df7630
,zCRM-CaseOtherContacts,d17331f7-fc54-4a17-801e-5b4fe655507b,bc679cbc-4f9b-496c-ae0d-d2856b3781ce,TRUE,PerConLnk,PerCon,Inner,TRUE,278408177,3e79176e-73d7-4fc7-9623-b25a00df7630
,zCRM-Cases,fc862450-cd91-4344-b8db-6e0c33373c4b,414dfbdb-0ad6-4681-82af-16468b373c4b,FALSE,HDCase,CustCnt,LeftOuter,TRUE,278408178,0677908d-1493-47c1-8e45-b25a00df7630
,zCRM-Cases,fc862450-cd91-4344-b8db-6e0c33373c4b,72b70a6e-d63e-4c46-84e3-16468b373c4b,FALSE,HDCase,Task,LeftOuter,TRUE,278408179,156d4282-7aa5-4ee0-b1bd-b25a00df7630
,zCRM-Cases,fc862450-cd91-4344-b8db-6e0c33373c4b,e3190ced-011c-4caa-879f-16468b373c4b,FALSE,CustCnt,PerCon,LeftOuter,TRUE,278408180,824bc861-3aed-448d-abac-b25a00df7630
